latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.15351,-74.769,319.16,0.4,0.37,2025-01-07,0643,N20,VIIRS,n,2,261.48,1.78,N,2
38.51693,-77.82096,330.42,0.49,0.4,2025-01-07,0644,N20,VIIRS,n,2,269.18,5.49,N,0
38.22848,-77.02757,297.59,0.45,0.39,2025-01-07,0644,N20,VIIRS,n,2,267.49,0.99,N,0
37.87515,-78.60002,310.94,0.52,0.42,2025-01-07,0644,N20,VIIRS,n,2,260.13,1.6,N,0
37.01337,-79.59888,305.29,0.57,0.43,2025-01-07,0644,N20,VIIRS,n,2,268.61,1.34,N,0
36.76934,-80.22842,301.95,0.4,0.45,2025-01-07,0644,N20,VIIRS,n,2,267.15,1.05,N,0
35.65008,-81.38375,295.4,0.45,0.47,2025-01-07,0645,N20,VIIRS,n,2,269.18,0.91,N,0
35.64823,-81.38622,296.14,0.45,0.47,2025-01-07,0645,N20,VIIRS,n,2,269.27,0.83,N,0
35.12447,-79.48529,297.88,0.53,0.42,2025-01-07,0645,N20,VIIRS,n,2,270.8,0.56,N,0
34.98566,-78.46223,308.63,0.48,0.4,2025-01-07,0645,N20,VIIRS,n,2,272.1,0.73,N,0
34.76139,-82.49568,297.12,0.51,0.49,2025-01-07,0645,N20,VIIRS,n,2,269.86,0.83,N,0
33.01633,-79.88798,326.48,0.53,0.42,2025-01-07,0645,N20,VIIRS,n,2,277.69,4.73,N,2
33.01397,-79.88356,322.99,0.53,0.42,2025-01-07,0645,N20,VIIRS,n,2,277.06,2.66,N,2
33.01463,-79.88923,298.41,0.53,0.42,2025-01-07,0645,N20,VIIRS,n,2,275.12,1.81,N,2
33.00562,-79.87919,303.87,0.53,0.42,2025-01-07,0645,N20,VIIRS,n,2,277.44,1.98,N,2
30.34591,-88.48953,295.71,0.52,0.67,2025-01-07,0646,N20,VIIRS,n,2,278.61,2.11,N,0
30.34668,-88.49003,295.15,0.52,0.66,2025-01-07,0646,N20,VIIRS,n,2,277.36,1.04,N,0
30.00438,-90.41122,306.7,0.67,0.73,2025-01-07,0646,N20,VIIRS,n,2,274.24,1.25,N,0
30.00405,-90.40417,297.64,0.67,0.73,2025-01-07,0646,N20,VIIRS,n,2,277.16,1.25,N,2
29.77222,-90.63824,297.89,0.69,0.74,2025-01-07,0646,N20,VIIRS,n,2,271.18,1.62,N,0
29.76532,-90.63873,298.84,0.69,0.74,2025-01-07,0646,N20,VIIRS,n,2,271.89,1.62,N,0
29.76475,-90.63215,299.65,0.69,0.74,2025-01-07,0646,N20,VIIRS,n,2,272.14,1.4,N,0
28.9816,-82.05347,298.59,0.41,0.45,2025-01-07,0646,N20,VIIRS,n,2,277.29,0.52,N,0
26.55745,-80.49509,348.78,0.48,0.4,2025-01-07,0647,N20,VIIRS,n,2,297.84,5.28,N,0
26.55807,-80.4999,307.28,0.48,0.4,2025-01-07,0647,N20,VIIRS,n,2,287.9,1.51,N,0
26.5544,-80.5005,303.86,0.48,0.4,2025-01-07,0647,N20,VIIRS,n,2,287.71,1.51,N,0
26.55378,-80.49568,301.55,0.48,0.4,2025-01-07,0647,N20,VIIRS,n,2,288.13,5.28,N,0
25.86078,-80.34666,308.97,0.47,0.39,2025-01-07,0647,N20,VIIRS,n,2,289.15,0.95,N,2
47.42329,-94.83289,325.35,0.38,0.36,2025-01-07,0822,N20,VIIRS,n,2,251.52,2.02,N,0
41.57499,-110.91582,328.28,0.43,0.62,2025-01-07,0825,N20,VIIRS,n,2,261.36,3.59,N,0
39.49351,-94.3976,320.36,0.45,0.39,2025-01-07,0825,N20,VIIRS,n,2,253.18,7.01,N,0
38.07773,-97.22998,335.17,0.39,0.37,2025-01-07,0825,N20,VIIRS,n,2,260.61,5.25,N,0
35.08654,-95.90247,316.25,0.46,0.39,2025-01-07,0826,N20,VIIRS,n,2,267.24,1.72,N,0
34.38651,-96.56673,297.17,0.44,0.38,2025-01-07,0826,N20,VIIRS,n,2,266.71,0.95,N,0
34.34637,-111.08456,296.27,0.39,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.01,1.54,N,0
34.34472,-111.05937,295.99,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,273.77,1.35,N,0
34.33937,-111.06145,320.12,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,277.14,1.35,N,0
34.33781,-111.03753,320.48,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,276.93,1.86,N,0
34.34062,-111.08056,299.47,0.39,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.49,1.54,N,0
34.33968,-111.06621,299.37,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.92,1.35,N,0
34.33905,-111.05656,302.01,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.77,1.59,N,0
34.33873,-111.05162,297.21,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,276.03,1.59,N,0
34.33841,-111.04677,295.08,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.03,1.41,N,0
34.3381,-111.04206,307.35,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.02,1.41,N,0
34.33752,-111.03328,298.77,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.22,1.86,N,0
34.3368,-111.02235,306.87,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,273.84,1.33,N,0
34.33657,-111.01888,302.4,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,273.24,1.33,N,0
34.33279,-111.04464,320.05,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,276.94,2.61,N,0
34.3325,-111.0402,323.25,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,277.11,3.35,N,0
34.33143,-111.0239,324.9,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.96,2.66,N,0
34.33582,-111.091,296.29,0.39,0.59,2025-01-07,0827,N20,VIIRS,n,2,272.85,1.64,N,0
34.33521,-111.08175,297.92,0.39,0.59,2025-01-07,0827,N20,VIIRS,n,2,273.25,1.74,N,0
34.33491,-111.07711,303.29,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.42,1.23,N,0
34.33461,-111.07247,310.69,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.93,1.23,N,0
34.33401,-111.06323,302.58,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.91,1.74,N,0
34.33371,-111.05859,316.78,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,277.28,2.92,N,0
34.3334,-111.05395,314.74,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,276.44,2.92,N,0
34.3331,-111.04925,300.79,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,276.1,2.61,N,0
34.33222,-111.03589,298.98,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.06,3.35,N,0
34.33195,-111.03173,318.27,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,276.66,2.98,N,0
34.33169,-111.02774,306.44,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,275.42,2.98,N,0
34.32804,-111.05578,332.09,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,278.64,2.92,N,0
34.32774,-111.05117,328.4,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,277.76,2.61,N,0
34.32981,-111.08315,301.78,0.39,0.59,2025-01-07,0827,N20,VIIRS,n,2,272.27,1.74,N,0
34.32952,-111.07861,295.31,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,272.15,1.23,N,0
34.32923,-111.07404,300.52,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,273.83,1.23,N,0
34.32893,-111.06947,295.15,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,272.48,1.74,N,0
34.32864,-111.06493,299.15,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,273.27,1.74,N,0
34.32834,-111.06037,318.35,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,277.22,2.92,N,0
34.32744,-111.04656,310.24,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.43,2.61,N,0
34.32607,-111.02552,312.96,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,272.37,2.66,N,0
34.32295,-111.06184,312.23,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,274.13,1.75,N,0
34.31755,-111.06313,305.75,0.38,0.59,2025-01-07,0827,N20,VIIRS,n,2,271.27,1.75,N,0
31.6973,-93.5442,296.23,0.45,0.47,2025-01-07,0827,N20,VIIRS,n,2,265.93,0.73,N,0
32.97618,-102.74526,295.6,0.42,0.38,2025-01-07,0827,N20,VIIRS,n,2,264.49,0.57,N,2
30.48226,-91.18004,297.55,0.33,0.55,2025-01-07,0827,N20,VIIRS,n,2,281.89,1.29,N,2
33.4227,-110.86459,341.74,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,274.6,5.2,N,2
33.42245,-110.86088,301.17,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,274.16,4,N,2
30.32853,-91.24262,300.24,0.33,0.55,2025-01-07,0827,N20,VIIRS,n,2,277.46,0.71,N,2
31.35109,-96.17019,327.68,0.5,0.41,2025-01-07,0827,N20,VIIRS,n,2,268.7,3.68,N,2
30.06245,-90.59824,296.21,0.36,0.58,2025-01-07,0827,N20,VIIRS,n,2,279.3,1.44,N,2
29.99914,-90.40813,296.34,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,274.98,1.14,N,2
29.99822,-90.4044,307.03,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,277.77,1.14,N,2
29.99638,-90.39693,297.7,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,279.27,1.61,N,2
30.00034,-90.40721,301.46,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,276.77,1.29,N,2
29.99944,-90.40347,308.27,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,279.42,1.29,N,2
29.99764,-90.39597,299.88,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,279.63,1.93,N,2
30.0523,-90.67129,298.19,0.36,0.57,2025-01-07,0827,N20,VIIRS,n,2,273.19,0.84,N,2
32.14035,-102.51733,298.55,0.41,0.37,2025-01-07,0827,N20,VIIRS,n,2,270.26,0.71,N,0
32.22341,-103.52871,298.68,0.44,0.38,2025-01-07,0827,N20,VIIRS,n,2,268.94,0.7,N,2
29.76643,-90.63109,318.19,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,271.39,1.12,N,0
29.76554,-90.62743,299.83,0.37,0.58,2025-01-07,0827,N20,VIIRS,n,2,271.91,1.12,N,0
30.25257,-93.27959,336.96,0.5,0.49,2025-01-07,0827,N20,VIIRS,n,2,277.13,4.46,N,2
30.24266,-93.27707,299.03,0.5,0.49,2025-01-07,0827,N20,VIIRS,n,2,279.95,1.61,N,2
30.04384,-93.33375,296.87,0.5,0.49,2025-01-07,0827,N20,VIIRS,n,2,274.68,1.27,N,2
30.06699,-93.5238,326.57,0.49,0.48,2025-01-07,0827,N20,VIIRS,n,2,271.6,1.8,N,0
30.04278,-93.74998,308.75,0.47,0.48,2025-01-07,0827,N20,VIIRS,n,2,275.17,1.64,N,3
30.03053,-94.04037,296.67,0.46,0.47,2025-01-07,0827,N20,VIIRS,n,2,271.98,1,N,2
29.8619,-93.9763,317.99,0.46,0.47,2025-01-07,0827,N20,VIIRS,n,2,276.61,1.9,N,0
29.83654,-93.96347,305.85,0.47,0.47,2025-01-07,0827,N20,VIIRS,n,2,274.22,1.61,N,2
29.76108,-93.87196,296.22,0.47,0.48,2025-01-07,0827,N20,VIIRS,n,2,273.98,1.49,N,2
29.75781,-93.87795,303.67,0.47,0.48,2025-01-07,0827,N20,VIIRS,n,2,276.41,1.69,N,2
29.87736,-94.91366,300.83,0.41,0.45,2025-01-07,0827,N20,VIIRS,n,2,273.05,0.74,N,2
30.1416,-96.7358,296.3,0.49,0.41,2025-01-07,0827,N20,VIIRS,n,2,271.73,0.59,N,0
29.74231,-95.12337,300.35,0.4,0.44,2025-01-07,0827,N20,VIIRS,n,2,274.3,0.95,N,2
29.73787,-95.16319,305.05,0.4,0.44,2025-01-07,0827,N20,VIIRS,n,2,277.58,1.78,N,2
29.73806,-95.16508,300.17,0.4,0.44,2025-01-07,0827,N20,VIIRS,n,2,275.96,2,N,2
29.72504,-95.12128,298.23,0.4,0.45,2025-01-07,0827,N20,VIIRS,n,2,281.89,1.07,N,2
29.7237,-95.17753,295.15,0.4,0.44,2025-01-07,0827,N20,VIIRS,n,2,274.17,0.54,N,0
29.72242,-95.25456,295.99,0.4,0.44,2025-01-07,0827,N20,VIIRS,n,2,279.58,1.1,N,2
29.37743,-94.93571,300.7,0.42,0.45,2025-01-07,0827,N20,VIIRS,n,2,279.04,0.91,N,2
29.37478,-94.92303,302.39,0.42,0.45,2025-01-07,0827,N20,VIIRS,n,2,279.98,1.05,N,2
29.36803,-94.9114,300.78,0.42,0.45,2025-01-07,0827,N20,VIIRS,n,2,281.23,1.38,N,2
29.67367,-97.10271,295.85,0.48,0.4,2025-01-07,0827,N20,VIIRS,n,2,271.48,0.5,N,0
29.22946,-95.20145,342.3,0.41,0.45,2025-01-07,0827,N20,VIIRS,n,2,276.45,2.42,N,2
29.22862,-95.19735,314.78,0.41,0.45,2025-01-07,0827,N20,VIIRS,n,2,277.18,2.42,N,0
29.22543,-95.20251,338.07,0.41,0.45,2025-01-07,0827,N20,VIIRS,n,2,280.88,14.29,N,2
29.22458,-95.19841,315.33,0.41,0.45,2025-01-07,0827,N20,VIIRS,n,2,277.88,14.29,N,2
29.57748,-98.03431,337.01,0.44,0.39,2025-01-07,0827,N20,VIIRS,n,2,274.53,5.44,N,2
29.00396,-95.40303,307,0.4,0.44,2025-01-07,0827,N20,VIIRS,n,2,275.67,1.31,N,2
29.06931,-95.75224,295.08,0.38,0.43,2025-01-07,0827,N20,VIIRS,n,2,278.79,0.79,N,2
29.06854,-95.74837,295.72,0.38,0.44,2025-01-07,0827,N20,VIIRS,n,2,280.31,0.79,N,2
29.06853,-95.78999,333.15,0.57,0.43,2025-01-07,0827,N20,VIIRS,n,2,274.32,6.16,N,0
29.0404,-95.71077,306.79,0.39,0.44,2025-01-07,0827,N20,VIIRS,n,2,272.81,1.2,N,0
29.25855,-97.37061,300.44,0.48,0.4,2025-01-07,0827,N20,VIIRS,n,2,269.39,1.1,N,0
28.70255,-96.53029,298.61,0.53,0.42,2025-01-07,0828,N20,VIIRS,n,2,275.87,1.09,N,2
28.70086,-96.54192,297.6,0.53,0.42,2025-01-07,0828,N20,VIIRS,n,2,276.45,1.6,N,2
28.70068,-96.53237,299.95,0.53,0.42,2025-01-07,0828,N20,VIIRS,n,2,275.54,0.96,N,2
28.69893,-96.54404,297.08,0.53,0.42,2025-01-07,0828,N20,VIIRS,n,2,276.15,1.77,N,2
28.76442,-98.09914,298.24,0.45,0.39,2025-01-07,0828,N20,VIIRS,n,2,271.82,0.76,N,0
28.68329,-98.95692,300.13,0.42,0.38,2025-01-07,0828,N20,VIIRS,n,2,274.06,0.79,N,0
28.44699,-98.775,303.14,0.43,0.38,2025-01-07,0828,N20,VIIRS,n,2,272.18,0.74,N,0
28.49674,-99.20248,298.19,0.42,0.37,2025-01-07,0828,N20,VIIRS,n,2,273.17,0.57,N,0
28.43138,-98.9707,303.85,0.42,0.38,2025-01-07,0828,N20,VIIRS,n,2,272.03,0.79,N,0
28.0578,-97.43849,328.22,0.49,0.4,2025-01-07,0828,N20,VIIRS,n,2,277.07,4.69,N,2
28.47999,-100.00836,302.81,0.4,0.37,2025-01-07,0828,N20,VIIRS,n,2,274.43,0.68,N,0
28.29514,-99.23947,305.1,0.42,0.37,2025-01-07,0828,N20,VIIRS,n,2,273.52,0.55,N,0
27.93189,-97.33064,326.18,0.5,0.41,2025-01-07,0828,N20,VIIRS,n,2,276.56,3.25,N,0
27.93,-97.32062,297.94,0.5,0.41,2025-01-07,0828,N20,VIIRS,n,2,276.25,0.97,N,2
27.90107,-97.26982,301.67,0.5,0.41,2025-01-07,0828,N20,VIIRS,n,2,275.17,0.49,N,3
27.88996,-97.27249,307.53,0.5,0.41,2025-01-07,0828,N20,VIIRS,n,2,277.85,1.55,N,2
27.82792,-97.19212,319.05,0.51,0.41,2025-01-07,0828,N20,VIIRS,n,2,274.41,1.65,N,2
27.82762,-97.1946,298.68,0.51,0.41,2025-01-07,0828,N20,VIIRS,n,2,275.23,0.78,N,2
27.82666,-97.18948,302.29,0.51,0.41,2025-01-07,0828,N20,VIIRS,n,2,279.78,0.78,N,2
27.82209,-97.20655,312.92,0.51,0.41,2025-01-07,0828,N20,VIIRS,n,2,279.03,1.56,N,2
27.81669,-97.48511,297.36,0.49,0.41,2025-01-07,0828,N20,VIIRS,n,2,282.22,1.12,N,2
28.18295,-99.88128,325.55,0.4,0.37,2025-01-07,0828,N20,VIIRS,n,2,276.63,2.69,N,0
48.88732,-122.74034,297.31,0.41,0.37,2025-01-07,1004,N20,VIIRS,n,2,274.01,0.81,N,2
48.88659,-122.73483,295.31,0.41,0.37,2025-01-07,1004,N20,VIIRS,n,2,273.06,0.81,N,2
47.47007,-122.05268,298.76,0.39,0.36,2025-01-07,1004,N20,VIIRS,n,2,274.66,0.39,N,2
45.86748,-122.94814,310.69,0.39,0.36,2025-01-07,1004,N20,VIIRS,n,2,274.69,1.43,N,0
45.86677,-122.94318,297,0.39,0.36,2025-01-07,1004,N20,VIIRS,n,2,274.64,0.44,N,0
45.83531,-122.98892,300.43,0.39,0.36,2025-01-07,1004,N20,VIIRS,n,2,273.54,0.7,N,0
45.23085,-123.16476,335.79,0.39,0.36,2025-01-07,1005,N20,VIIRS,n,2,276.23,2.62,N,2
45.22754,-123.16569,313.63,0.39,0.36,2025-01-07,1005,N20,VIIRS,n,2,277.18,2.62,N,2
42.6853,-111.59269,355.01,0.6,0.53,2025-01-07,1005,N20,VIIRS,n,2,262.57,16.28,N,2
44.06326,-122.98061,307.42,0.39,0.36,2025-01-07,1005,N20,VIIRS,n,2,274.5,0.55,N,2
41.16296,-121.70841,324.76,0.39,0.36,2025-01-07,1006,N20,VIIRS,n,2,272.16,2.26,N,0
41.16217,-121.70383,303.75,0.39,0.36,2025-01-07,1006,N20,VIIRS,n,2,271.96,0.95,N,0
41.15891,-121.70489,298.42,0.39,0.36,2025-01-07,1006,N20,VIIRS,n,2,271.36,0.95,N,0
39.62046,-119.26554,296.5,0.47,0.4,2025-01-07,1006,N20,VIIRS,n,2,271.78,0.96,N,2
39.64977,-120.41936,326.45,0.43,0.38,2025-01-07,1006,N20,VIIRS,n,2,271.68,2.86,N,0
38.83847,-121.34365,296.46,0.41,0.37,2025-01-07,1006,N20,VIIRS,n,2,279.54,0.4,N,0
38.6697,-120.53897,324.7,0.44,0.38,2025-01-07,1006,N20,VIIRS,n,2,277.59,2.46,N,0
38.67062,-120.54392,314.78,0.44,0.38,2025-01-07,1006,N20,VIIRS,n,2,277.72,2.46,N,0
38.65758,-120.53265,325.66,0.44,0.38,2025-01-07,1006,N20,VIIRS,n,2,273.81,2.08,N,0
38.31693,-121.83572,302.67,0.41,0.37,2025-01-07,1006,N20,VIIRS,n,2,280.66,0.64,N,0
38.2148,-121.98454,299.98,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,281.6,0.54,N,2
38.30043,-122.74839,296.89,0.39,0.36,2025-01-07,1007,N20,VIIRS,n,2,280.94,0.58,N,2
38.07281,-122.14108,304.08,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,287.66,1.09,N,2
37.88426,-121.18839,296.99,0.43,0.38,2025-01-07,1007,N20,VIIRS,n,2,278.34,0.93,N,2
38.0148,-122.11617,296.5,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,283.42,1.13,N,2
38.01401,-122.11164,297.53,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,283.91,1.17,N,2
37.96823,-122.38145,297.41,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,281.16,0.41,N,0
37.95062,-122.40038,303,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,288.62,1.44,N,2
37.94321,-122.39777,299.57,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,283.69,0.46,N,2
37.94244,-122.39327,295.29,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,285.22,1.02,N,2
37.82666,-122.29615,295.74,0.4,0.37,2025-01-07,1007,N20,VIIRS,n,2,281.96,0.57,N,0
37.74399,-122.10239,305.51,0.41,0.37,2025-01-07,1007,N20,VIIRS,n,2,280.14,0.74,N,0
37.48238,-121.06159,304.03,0.43,0.38,2025-01-07,1007,N20,VIIRS,n,2,281.13,0.73,N,0
37.45593,-121.93423,314.87,0.41,0.37,2025-01-07,1007,N20,VIIRS,n,2,282.46,1.17,N,2
37.09631,-122.18298,304.76,0.41,0.37,2025-01-07,1007,N20,VIIRS,n,2,281.33,0.73,N,0
34.33899,-111.04373,305.17,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.11,1.84,N,0
34.33736,-111.03797,302.04,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.59,1.84,N,0
34.33563,-111.03185,300.82,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.43,2.79,N,0
34.34522,-111.089,298.59,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,272.72,4.09,N,0
34.34383,-111.08412,296.37,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,273.84,3.01,N,0
34.34248,-111.07935,307.3,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,275.67,3.01,N,0
34.33968,-111.06946,298.02,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,275.08,4.47,N,0
34.33823,-111.06435,313.07,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.54,4.05,N,0
34.33677,-111.05917,309.06,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,275.67,4.05,N,0
34.33529,-111.05396,302.17,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.89,5.28,N,0
34.33227,-111.0433,296.73,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.54,1.84,N,0
34.33061,-111.03745,298.07,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,273.83,1.84,N,0
34.32712,-111.02515,299.57,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,272.62,2.79,N,0
34.33633,-111.08092,298.88,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,273.88,2.59,N,0
34.33486,-111.07574,306.01,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,275.41,3.54,N,0
34.33338,-111.07051,306.1,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,275.86,3.54,N,0
34.33037,-111.05989,306.4,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.93,2.67,N,0
34.32886,-111.0546,311.95,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,276.02,3.15,N,0
34.32737,-111.04934,303.65,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,274.93,3.15,N,0
34.33008,-111.08214,295.89,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,271.89,2.59,N,0
34.32557,-111.06625,296.35,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,272.33,2.67,N,0
34.32406,-111.06097,311.87,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,273.86,2.67,N,0
34.31784,-111.06234,300.61,0.54,0.68,2025-01-07,1007,N20,VIIRS,n,2,270.88,1.49,N,0
34.4299,-118.64459,311.33,0.41,0.45,2025-01-07,1007,N20,VIIRS,n,2,281.77,0.86,N,2
34.33566,-118.51929,313.03,0.42,0.45,2025-01-07,1007,N20,VIIRS,n,2,280.92,1.25,N,2
34.29366,-118.80275,310.25,0.41,0.45,2025-01-07,1007,N20,VIIRS,n,2,282.21,1.33,N,2
34.15556,-118.19301,309.21,0.44,0.46,2025-01-07,1007,N20,VIIRS,n,2,278.75,1.56,N,2
33.71464,-117.71283,298.14,0.48,0.48,2025-01-07,1007,N20,VIIRS,n,2,279.65,0.72,N,2
33.81573,-118.23775,297.45,0.45,0.47,2025-01-07,1007,N20,VIIRS,n,2,285.09,1.05,N,2
33.61427,-117.82108,295.67,0.47,0.48,2025-01-07,1008,N20,VIIRS,n,2,279.37,0.52,N,2
33.49138,-117.61953,296.84,0.49,0.48,2025-01-07,1008,N20,VIIRS,n,2,278.43,0.71,N,2
19.41462,-155.28392,322.32,0.39,0.36,2025-01-07,1153,N20,VIIRS,n,2,298.71,1.93,N,1
19.41518,-155.28754,306.06,0.39,0.36,2025-01-07,1153,N20,VIIRS,n,2,287.79,1.93,N,1
19.41167,-155.28812,347.1,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,307.11,6.35,N,1
19.41055,-155.28082,325.73,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,298.9,3.21,N,1
19.41111,-155.28447,311.81,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,291.56,6.35,N,1
19.40999,-155.27718,303.2,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,290.41,3.21,N,1
19.40837,-155.2887,333.46,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,294.43,6.35,N,1
19.40781,-155.28505,367,0.39,0.36,2025-01-07,1154,N20,VIIRS,h,2,316.53,6.35,N,1
19.40725,-155.2814,339.17,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,308.1,3.21,N,1
19.40668,-155.27774,317.63,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,296.55,3.21,N,1
19.40612,-155.27408,302.96,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,291.91,2.3,N,1
19.40506,-155.28928,343.94,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,298.72,5.53,N,1
19.4045,-155.28561,367,0.39,0.36,2025-01-07,1154,N20,VIIRS,h,2,316.48,5.53,N,1
19.40394,-155.28197,351.86,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,317.04,4.2,N,1
19.40338,-155.27831,309.18,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,291.28,4.2,N,1
19.40175,-155.28983,312.39,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,287.15,5.53,N,1
19.40119,-155.28618,308.64,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,286.87,5.53,N,1
19.40063,-155.2825,297.81,0.39,0.36,2025-01-07,1154,N20,VIIRS,n,2,286.29,4.2,N,1
52.8223,-169.94769,302.5,0.39,0.36,2025-01-07,1325,N20,VIIRS,n,2,262.93,0.59,N,1
26.55341,-80.49123,335.66,0.43,0.46,2025-01-07,1802,N20,VIIRS,n,2,282.56,3.21,D,0
26.48232,-81.9293,343.81,0.53,0.5,2025-01-07,1802,N20,VIIRS,n,2,290.93,15.47,D,0
26.48287,-81.92648,337.57,0.53,0.5,2025-01-07,1802,N20,VIIRS,n,2,288.17,7.73,D,0
26.48176,-81.93167,329.14,0.53,0.5,2025-01-07,1802,N20,VIIRS,n,2,289.26,6.9,D,0
26.48628,-81.93285,325.45,0.53,0.5,2025-01-07,1802,N20,VIIRS,n,2,290.93,3.46,D,0
26.73883,-81.25746,337.83,0.48,0.48,2025-01-07,1802,N20,VIIRS,n,2,293.7,3.59,D,0
26.76503,-81.69994,339.48,0.51,0.49,2025-01-07,1802,N20,VIIRS,n,2,290.33,6.96,D,0
26.76105,-81.741,325.29,0.51,0.49,2025-01-07,1802,N20,VIIRS,n,2,293.28,6.69,D,0
