latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.51529,-77.82399,320.39,0.34,0.56,2025-01-07,0621,N,VIIRS,n,2,267.02,2.98,N,0
38.51505,-77.82008,319.11,0.33,0.56,2025-01-07,0621,N,VIIRS,n,2,265.55,1.73,N,0
37.56005,-78.49713,295.57,0.36,0.57,2025-01-07,0621,N,VIIRS,n,2,264.13,0.46,N,0
37.01107,-79.59977,299.72,0.41,0.6,2025-01-07,0621,N,VIIRS,n,2,268.27,0.63,N,0
33.01382,-79.88662,303.18,0.39,0.59,2025-01-07,0622,N,VIIRS,n,2,274.8,1.12,N,2
33.00217,-79.87917,296.56,0.39,0.59,2025-01-07,0622,N,VIIRS,n,2,275.52,1.5,N,2
25.86033,-80.34547,304.04,0.35,0.57,2025-01-07,0624,N,VIIRS,n,2,287.38,0.59,N,2
41.48108,-90.83185,331.46,0.39,0.36,2025-01-07,0801,N,VIIRS,n,2,258.1,7.55,N,2
38.51801,-77.81861,314.26,0.49,0.65,2025-01-07,0801,N,VIIRS,n,2,266.66,1.37,N,0
38.51635,-77.81939,319.88,0.49,0.65,2025-01-07,0801,N,VIIRS,n,2,266.21,2.09,N,0
37.87651,-78.59908,305.44,0.47,0.64,2025-01-07,0801,N,VIIRS,n,2,264.75,1.17,N,0
41.05481,-94.33508,327.72,0.42,0.38,2025-01-07,0801,N,VIIRS,n,2,260.96,3.73,N,0
39.49545,-94.39916,326.18,0.41,0.37,2025-01-07,0802,N,VIIRS,n,2,251.52,4.12,N,0
39.49205,-94.39994,327.53,0.41,0.37,2025-01-07,0802,N,VIIRS,n,2,251.25,4.12,N,0
38.58627,-93.3725,323.25,0.39,0.36,2025-01-07,0802,N,VIIRS,n,2,254.09,1.9,N,0
35.50539,-80.32906,301.45,0.44,0.63,2025-01-07,0802,N,VIIRS,n,2,270.44,1.14,N,2
35.50572,-80.33011,299.53,0.44,0.63,2025-01-07,0802,N,VIIRS,n,2,270.31,1.09,N,2
38.08048,-97.23159,324.76,0.49,0.41,2025-01-07,0802,N,VIIRS,n,2,257.64,7.27,N,0
33.01451,-79.88799,309.91,0.54,0.68,2025-01-07,0803,N,VIIRS,n,2,274.58,3.15,N,2
33.01294,-79.88233,314.17,0.54,0.68,2025-01-07,0803,N,VIIRS,n,2,274.48,2.37,N,2
33.00531,-79.87905,295.68,0.54,0.68,2025-01-07,0803,N,VIIRS,n,2,275.15,0.91,N,2
35.4107,-93.77431,296.42,0.39,0.36,2025-01-07,0803,N,VIIRS,n,2,265.8,0.5,N,2
34.38805,-96.56647,300.27,0.43,0.38,2025-01-07,0803,N,VIIRS,n,2,267.07,0.85,N,0
34.38099,-97.53399,295.25,0.47,0.39,2025-01-07,0803,N,VIIRS,n,2,264.79,0.62,N,0
30.40527,-83.79414,298.49,0.38,0.59,2025-01-07,0804,N,VIIRS,n,2,272.65,0.55,N,0
30.34396,-88.48681,298.51,0.41,0.45,2025-01-07,0804,N,VIIRS,n,2,280.1,1.64,N,2
30.58413,-91.24255,302.16,0.45,0.39,2025-01-07,0804,N,VIIRS,n,2,272.63,1.4,N,2
30.48301,-91.17889,296.46,0.46,0.39,2025-01-07,0804,N,VIIRS,n,2,280.3,1.18,N,2
30.32826,-91.241,296.74,0.46,0.39,2025-01-07,0804,N,VIIRS,n,2,277.85,1.67,N,2
30.32812,-91.28039,300.59,0.46,0.39,2025-01-07,0804,N,VIIRS,n,2,273.05,1.07,N,2
30.18737,-90.98875,300.3,0.47,0.4,2025-01-07,0804,N,VIIRS,n,2,273.96,1.35,N,2
30.00245,-90.40237,332.28,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,279.74,2.72,N,2
30.00345,-90.40752,296.51,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,273.79,1.63,N,2
30.00144,-90.39721,296.25,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,276.64,2.72,N,2
30.00229,-90.40408,338.8,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,284.51,15.14,N,2
30.00131,-90.3989,299.86,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,279.35,2.63,N,2
29.99858,-90.40503,340.81,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,279.16,13.56,N,2
29.9976,-90.39986,298.88,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,279,1.36,N,2
29.99661,-90.39469,299.53,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,280.57,1.36,N,2
29.99486,-90.40597,299.41,0.5,0.41,2025-01-07,0804,N,VIIRS,n,2,274.47,13.56,N,2
30.26201,-93.28835,305.24,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,274.53,0.79,N,2
30.25393,-93.28163,327.67,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,277.09,8.54,N,0
30.25323,-93.27753,303.44,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,274.78,3.8,N,0
29.76803,-90.62737,308.77,0.49,0.41,2025-01-07,0804,N,VIIRS,n,2,272.48,1.2,N,0
30.24249,-93.27568,304.13,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,283.21,1.34,N,2
29.76434,-90.62829,303.18,0.49,0.41,2025-01-07,0804,N,VIIRS,n,2,272.7,1.2,N,0
30.50441,-94.99281,295.36,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,271.91,0.61,N,0
30.34266,-94.06325,296.47,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,276.69,0.83,N,2
30.18079,-93.32691,296.56,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,278.84,1.16,N,2
30.04524,-93.33453,302.06,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,273.35,0.71,N,2
30.04189,-93.33527,311.41,0.4,0.37,2025-01-07,0804,N,VIIRS,n,2,274.2,0.71,N,2
30.06619,-93.52042,326.37,0.39,0.37,2025-01-07,0804,N,VIIRS,n,2,272.93,1.11,N,0
30.04105,-93.75115,296.01,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,272.87,0.34,N,0
30.07464,-94.0599,297.29,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,278.26,1.01,N,2
30.03361,-94.03979,309.68,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,272.96,0.54,N,2
30.0303,-94.0405,295.55,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,272,0.54,N,2
30.01246,-93.99464,296.39,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,282.93,0.81,N,0
30.00915,-93.99535,309.83,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,273.57,0.81,N,0
29.97998,-93.88126,300.8,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,275.67,0.55,N,3
30.16748,-95.17691,297.03,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,272.58,0.76,N,0
29.88791,-93.96233,298.84,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,278.9,1.13,N,2
29.86457,-93.97842,295.39,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,275.69,0.47,N,2
29.86126,-93.97914,308.33,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,277.71,0.8,N,0
29.83474,-93.96416,319.49,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,280.42,2.12,N,2
29.75903,-93.8809,299.91,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,276.1,0.86,N,2
29.75837,-93.87688,301.95,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,275.65,0.83,N,2
29.7577,-93.87286,301.1,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,273.44,0.83,N,2
29.75682,-93.88086,306.37,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,276.01,1.33,N,2
29.75616,-93.87685,305.01,0.39,0.36,2025-01-07,0804,N,VIIRS,n,2,275.91,0.94,N,2
29.87846,-94.91145,312.1,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,272.68,0.69,N,2
29.87372,-94.92468,305.15,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,274.5,0.94,N,2
29.76004,-95.02036,300.83,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,274.4,0.64,N,2
29.74641,-94.99869,304.27,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,280.41,0.97,N,2
29.74559,-95.01517,297.44,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,280.39,0.95,N,2
29.74311,-94.99937,298.19,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,279.15,0.97,N,2
29.73834,-95.16241,314.88,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,278.54,1.34,N,3
29.72599,-95.08335,295.36,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,274.95,0.54,N,0
29.72495,-95.12028,298.55,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,281.2,0.76,N,2
29.72713,-95.22182,298.37,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,278.72,0.98,N,2
29.71515,-95.23243,301.51,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,280.73,1.25,N,2
26.55516,-80.49864,297.34,0.72,0.76,2025-01-07,0804,N,VIIRS,n,2,285.27,1.15,N,0
26.55318,-80.49142,299.74,0.72,0.76,2025-01-07,0804,N,VIIRS,n,2,284.72,1.15,N,0
29.60855,-95.02468,295.12,0.38,0.36,2025-01-07,0804,N,VIIRS,n,2,275.25,0.39,N,2
29.37767,-94.93625,299.45,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,279.58,0.78,N,2
29.37519,-94.9205,299.36,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,283.79,0.87,N,2
29.37438,-94.93693,300.2,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,279.54,0.78,N,2
29.37188,-94.92119,297.19,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,279.13,0.87,N,2
29.37001,-94.90938,301.15,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,282.34,0.78,N,2
29.30548,-94.82515,302.56,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,277.41,0.95,N,3
29.22889,-95.20116,341.24,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,279.6,10.26,N,2
29.22828,-95.19723,295.02,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,277.04,10.26,N,0
29.22559,-95.20184,318.95,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,286.01,10.26,N,2
29.22497,-95.1979,307.47,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,277.26,10.26,N,2
29.57698,-98.03271,334.42,0.44,0.38,2025-01-07,0805,N,VIIRS,n,2,276.06,4.37,N,2
29.06734,-95.75053,297.85,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,280.38,1.49,N,2
29.06947,-95.78675,329.07,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,276.18,4.16,N,0
29.06615,-95.78741,314.69,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,272.66,4.16,N,0
29.00333,-95.40204,315.45,0.38,0.36,2025-01-07,0805,N,VIIRS,n,2,276.7,1.61,N,2
29.04081,-95.71102,301.95,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,273.08,0.64,N,0
29.2564,-97.37086,306.03,0.42,0.37,2025-01-07,0805,N,VIIRS,n,2,270.02,1.26,N,0
28.99765,-97.84174,299.6,0.43,0.38,2025-01-07,0805,N,VIIRS,n,2,272.05,0.53,N,2
28.99476,-97.84675,299.27,0.43,0.38,2025-01-07,0805,N,VIIRS,n,2,272.27,0.75,N,2
28.99417,-97.84235,308.38,0.43,0.38,2025-01-07,0805,N,VIIRS,n,2,272.98,1.11,N,2
28.70803,-96.53723,296.15,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,274.31,0.81,N,2
28.70192,-96.54253,297.93,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,277.58,0.64,N,2
28.70014,-96.53046,306.45,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,275.41,0.57,N,2
28.69857,-96.54317,301.94,0.39,0.36,2025-01-07,0805,N,VIIRS,n,2,277.77,0.64,N,2
28.87488,-98.04729,301.14,0.43,0.38,2025-01-07,0805,N,VIIRS,n,2,271.98,0.83,N,0
28.76687,-98.10063,301.58,0.43,0.38,2025-01-07,0805,N,VIIRS,n,2,271.25,0.55,N,0
28.7669,-98.09823,296.53,0.43,0.38,2025-01-07,0805,N,VIIRS,n,2,271.81,0.59,N,0
28.68129,-98.95544,295.32,0.47,0.4,2025-01-07,0805,N,VIIRS,n,2,273.37,0.48,N,0
28.39895,-99.67319,295,0.5,0.41,2025-01-07,0805,N,VIIRS,n,2,273.24,0.98,N,0
28.0605,-97.4366,334.25,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,275.88,3.17,N,2
28.05709,-97.43723,335.91,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,275.19,3.17,N,2
28.29447,-99.23576,295.43,0.48,0.4,2025-01-07,0805,N,VIIRS,n,2,272.63,0.37,N,0
27.92959,-97.32282,302.55,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,277.61,1.03,N,2
27.90102,-97.26901,299.94,0.4,0.37,2025-01-07,0805,N,VIIRS,n,2,275.33,0.5,N,3
27.89044,-97.27023,316.38,0.4,0.37,2025-01-07,0805,N,VIIRS,n,2,279.79,1.55,N,2
27.82718,-97.19368,318.24,0.4,0.37,2025-01-07,0805,N,VIIRS,n,2,276.92,1.22,N,2
27.8266,-97.18961,295.22,0.4,0.37,2025-01-07,0805,N,VIIRS,n,2,280.01,1.07,N,2
28.18301,-99.88014,322.61,0.51,0.41,2025-01-07,0805,N,VIIRS,n,2,276.95,2.77,N,0
27.82218,-97.20715,328.7,0.4,0.37,2025-01-07,0805,N,VIIRS,n,2,280.01,2.32,N,2
28.17091,-99.81332,298.57,0.51,0.41,2025-01-07,0805,N,VIIRS,n,2,272.18,0.55,N,2
27.81989,-97.43513,296.19,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,278.01,1.04,N,0
27.81473,-97.42336,303.12,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,278.36,1.06,N,2
27.81712,-97.48487,298.76,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,282.36,1.34,N,2
27.46385,-97.5998,302.74,0.41,0.37,2025-01-07,0805,N,VIIRS,n,2,274.39,1.07,N,0
45.86468,-122.94897,298.8,0.42,0.45,2025-01-07,0942,N,VIIRS,n,2,275.96,1.03,N,0
45.22873,-123.16628,323.77,0.42,0.45,2025-01-07,0942,N,VIIRS,n,2,276.62,2.45,N,2
42.68426,-111.59042,329.04,0.48,0.4,2025-01-07,0942,N,VIIRS,n,2,266.47,4.29,N,2
44.0626,-122.9826,298.2,0.4,0.44,2025-01-07,0942,N,VIIRS,n,2,274.83,0.55,N,2
41.16317,-121.70785,309.12,0.49,0.4,2025-01-07,0943,N,VIIRS,n,2,272.46,2.14,N,0
41.15942,-121.70824,300.48,0.49,0.4,2025-01-07,0943,N,VIIRS,n,2,271.03,1.3,N,0
40.1574,-115.35347,325.03,0.4,0.37,2025-01-07,0943,N,VIIRS,n,2,264.36,0.08,N,0
38.6699,-120.5376,326.37,0.42,0.38,2025-01-07,0944,N,VIIRS,n,2,277.56,1.26,N,0
38.66644,-120.53831,300.01,0.42,0.38,2025-01-07,0944,N,VIIRS,n,2,276.53,1.26,N,0
38.65472,-120.53043,326.48,0.42,0.38,2025-01-07,0944,N,VIIRS,n,2,275.64,3.4,N,0
38.21605,-121.98442,299.49,0.47,0.4,2025-01-07,0944,N,VIIRS,n,2,281.89,0.44,N,2
38.07161,-122.14031,306.68,0.47,0.4,2025-01-07,0944,N,VIIRS,n,2,289.51,1.9,N,2
38.01692,-122.1136,296.75,0.47,0.4,2025-01-07,0944,N,VIIRS,n,2,285.2,1.68,N,2
37.88208,-121.18774,301.3,0.44,0.38,2025-01-07,0944,N,VIIRS,n,2,278.23,0.84,N,2
37.75641,-121.66006,295.59,0.45,0.39,2025-01-07,0944,N,VIIRS,n,2,279.88,0.34,N,2
37.74463,-122.10191,301.92,0.47,0.4,2025-01-07,0944,N,VIIRS,n,2,280.01,0.51,N,0
37.48139,-121.06002,299.56,0.43,0.38,2025-01-07,0944,N,VIIRS,n,2,281.41,0.56,N,0
37.45352,-121.93277,305.49,0.46,0.39,2025-01-07,0944,N,VIIRS,n,2,281.34,1.23,N,2
37.09479,-122.18117,298.68,0.46,0.39,2025-01-07,0944,N,VIIRS,n,2,281.2,0.46,N,0
36.96477,-121.53313,295.45,0.44,0.38,2025-01-07,0944,N,VIIRS,n,2,281.56,0.55,N,0
36.71383,-121.76585,296.15,0.45,0.39,2025-01-07,0944,N,VIIRS,n,2,281.14,0.21,N,0
34.35292,-111.07943,295.92,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,274.21,3.27,N,0
34.35073,-111.09047,299.07,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,272.83,1.75,N,0
34.34963,-111.08553,301.34,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,274.73,1.75,N,0
34.33881,-111.03731,295.05,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,275.02,2.02,N,0
34.33759,-111.03186,295.81,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,274.1,1.36,N,0
34.33626,-111.02592,303.04,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,273.35,1.36,N,0
34.33488,-111.01978,300,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,273.06,1.71,N,0
34.33872,-111.05769,339.25,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,279.09,3.42,N,0
34.33419,-111.03755,329.55,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,277.19,2.94,N,0
34.34635,-111.09169,296.67,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,271.02,2.35,N,0
34.34523,-111.08673,309.34,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,274.4,2.35,N,0
34.34417,-111.08199,309.01,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.74,2.5,N,0
34.3431,-111.07722,315.51,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,277.25,2.5,N,0
34.34202,-111.0724,299.31,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.07,2.84,N,0
34.33982,-111.06259,301.12,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.01,3.42,N,0
34.33761,-111.05276,303.94,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.16,1.96,N,0
34.33649,-111.04778,305.14,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.62,1.96,N,0
34.33536,-111.04274,315.02,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.86,2.94,N,0
34.33298,-111.03216,313.83,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,275.13,2.27,N,0
34.33172,-111.02654,312.26,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,275.86,2.27,N,0
34.33043,-111.0208,306.37,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,272.28,2.09,N,0
34.33868,-111.07832,326.19,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.61,2.5,N,0
34.33646,-111.06843,332.2,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,279.81,2.84,N,0
34.33421,-111.05843,320.25,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,277.06,3.42,N,0
34.32597,-111.02177,320.2,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,273.53,2.09,N,0
34.33978,-111.08318,298.03,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,272.89,2.5,N,0
34.33757,-111.07339,301.6,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,274.35,2.84,N,0
34.33534,-111.06344,307.92,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.09,3.42,N,0
34.33309,-111.05343,311.33,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.2,1.96,N,0
34.33196,-111.04842,311.85,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.8,1.96,N,0
34.33081,-111.0433,312.4,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.44,2.94,N,0
34.32962,-111.038,305.01,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,273.59,2.94,N,0
34.32842,-111.03265,299.48,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,273.83,2.27,N,0
34.3272,-111.02724,297.48,0.49,0.49,2025-01-07,0944,N,VIIRS,n,2,272.65,2.27,N,0
34.33199,-111.06932,324.74,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,277.94,2.87,N,0
34.32859,-111.05421,330.67,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,279.29,3.42,N,0
34.32746,-111.04919,329.92,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,278.35,3.42,N,0
34.33536,-111.0843,304.46,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,273.44,1.71,N,0
34.33424,-111.07931,309,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,274.84,1.71,N,0
34.33312,-111.07432,316.79,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.76,2.87,N,0
34.32972,-111.05923,311.88,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.1,3.22,N,0
34.32632,-111.04411,315.46,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,275.68,3.12,N,0
34.32526,-111.06016,326.05,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,276.05,3.22,N,0
34.33092,-111.08531,301.52,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,272.06,1.71,N,0
34.32979,-111.08028,306.92,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,272.77,1.71,N,0
34.32866,-111.07526,310.6,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,273.18,2.87,N,0
34.32752,-111.07021,310.37,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,273,2.87,N,0
34.32639,-111.06519,296.29,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,272.65,3.22,N,0
34.32413,-111.05511,317.6,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,273.47,3.42,N,0
34.32299,-111.0501,303.38,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,272.65,3.42,N,0
34.32536,-111.08134,302.37,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,270.55,2.29,N,0
34.32081,-111.06116,317.26,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,274.37,5.15,N,0
34.31967,-111.05611,309.62,0.49,0.48,2025-01-07,0944,N,VIIRS,n,2,271.71,3.09,N,0
34.43178,-118.64443,301.36,0.38,0.36,2025-01-07,0945,N,VIIRS,n,2,281.89,0.61,N,2
34.42848,-118.64518,300.1,0.38,0.36,2025-01-07,0945,N,VIIRS,n,2,281.89,0.61,N,2
34.33401,-118.51975,315.34,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,280.9,1.27,N,2
34.14194,-117.42822,301.68,0.4,0.37,2025-01-07,0945,N,VIIRS,n,2,281.99,0.72,N,2
34.31881,-118.51034,301.13,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,281.75,0.3,N,2
34.24341,-118.37945,302.44,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,277.89,0.25,N,2
34.29116,-118.8037,305.52,0.38,0.36,2025-01-07,0945,N,VIIRS,n,2,281.39,0.53,N,2
34.48117,-120.13062,296.56,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,283.86,0.12,N,0
34.1545,-118.19272,310.57,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,279.82,1.19,N,2
33.97132,-117.5015,325.9,0.4,0.37,2025-01-07,0945,N,VIIRS,n,2,276.32,3.81,N,0
33.87743,-116.99854,298.15,0.41,0.37,2025-01-07,0945,N,VIIRS,n,2,277.32,0.54,N,2
34.03498,-118.10603,298.98,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,280.27,0.6,N,2
33.81967,-118.24487,295.67,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,285.11,0.77,N,2
33.81498,-118.23731,300.37,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,286.33,1.18,N,2
33.71608,-117.71094,307.45,0.4,0.37,2025-01-07,0945,N,VIIRS,n,2,280.72,0.97,N,2
33.71445,-117.71039,304.37,0.4,0.37,2025-01-07,0945,N,VIIRS,n,2,279.78,0.96,N,2
33.77804,-118.23656,299.55,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,287.4,0.8,N,2
33.79323,-118.34985,300.3,0.39,0.36,2025-01-07,0945,N,VIIRS,n,2,280.56,0.4,N,2
33.61391,-117.82073,311.08,0.39,0.37,2025-01-07,0945,N,VIIRS,n,2,281.09,1.03,N,2
33.49225,-117.61631,303.51,0.4,0.37,2025-01-07,0945,N,VIIRS,n,2,279.27,0.67,N,2
32.85764,-117.02793,305.69,0.42,0.37,2025-01-07,0945,N,VIIRS,n,2,278.58,1.11,N,2
32.8575,-117.14697,299.74,0.41,0.37,2025-01-07,0945,N,VIIRS,n,2,275.86,0.66,N,2
19.41376,-155.27853,300.74,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,288.65,3.21,N,1
19.41037,-155.28838,329,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,298.38,6.97,N,1
19.40982,-155.28381,333.01,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,302.89,6.97,N,1
19.40869,-155.27449,322.36,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,303.97,3.21,N,1
19.40926,-155.27919,309.52,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,295.07,3.21,N,1
19.40588,-155.28911,338.22,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,298.36,9.09,N,1
19.40533,-155.28453,367,0.49,0.49,2025-01-07,1131,N,VIIRS,h,2,322.63,9.09,N,1
19.40476,-155.27983,349.74,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,316.75,5.9,N,1
19.4042,-155.27509,312.37,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,292.35,5.9,N,1
19.40082,-155.28506,326.34,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,289.92,9.09,N,1
19.40138,-155.2897,311.9,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,287.03,9.09,N,1
19.40025,-155.28033,307.86,0.49,0.49,2025-01-07,1131,N,VIIRS,n,2,286.98,5.9,N,1
26.14881,-81.57123,332.1,0.59,0.7,2025-01-07,1739,N,VIIRS,n,2,284.4,10.63,D,0
26.14727,-81.57712,353.29,0.59,0.7,2025-01-07,1739,N,VIIRS,n,2,285.32,9.53,D,0
26.5543,-80.49307,328.44,0.5,0.66,2025-01-07,1739,N,VIIRS,n,2,297.26,4.23,D,0
26.55453,-80.4943,330.44,0.5,0.66,2025-01-07,1739,N,VIIRS,n,2,297.13,3.64,D,0
26.73686,-81.25368,325.97,0.55,0.68,2025-01-07,1740,N,VIIRS,n,2,288.5,4.06,D,0
26.74302,-81.2556,326.06,0.55,0.68,2025-01-07,1740,N,VIIRS,n,2,287.19,4.06,D,0
26.90636,-81.73745,335.94,0.58,0.7,2025-01-07,1740,N,VIIRS,n,2,286.49,6.44,D,0
26.90487,-81.74329,328.66,0.58,0.7,2025-01-07,1740,N,VIIRS,n,2,284.68,6.44,D,0
26.89964,-81.73836,336.69,0.58,0.7,2025-01-07,1740,N,VIIRS,n,2,285.84,6.04,D,0
